 public | osusr_524__mlexistingp_lro_ro  | foreign table | postgres
 public | osusr_524__mlexistingp_lru_ru  | foreign table | postgres
 public | osusr_524__mlexistingp_lsv_fi  | foreign table | postgres
 public | osusr_524__mlexistingp_lsv_se  | foreign table | postgres
 public | osusr_524__mlexistingp_lzh_cn  | foreign table | postgres
 public | osusr_524__mlgendertyp         | foreign table | postgres
 public | osusr_524__mlgmfagreem         | foreign table | postgres
 public | osusr_524__mlgmfappli1         | foreign table | postgres
 public | osusr_524__mlgmfappli2         | foreign table | postgres
 public | osusr_524__mlgmfapplic         | foreign table | postgres
 public | osusr_524__mlgmfauthor         | foreign table | postgres
 public | osusr_524__mlgmfbureau         | foreign table | postgres
 public | osusr_524__mlgmfdecis1         | foreign table | postgres
 public | osusr_524__mlgmfdecisi         | foreign table | postgres
 public | osusr_524__mlgmfdocum1         | foreign table | postgres
 public | osusr_524__mlgmfdocume         | foreign table | postgres
 public | osusr_524__mlgmfexper1         | foreign table | postgres
 public | osusr_524__mlgmfexperi         | foreign table | postgres
 public | osusr_524__mlgmfinter1         | foreign table | postgres
 public | osusr_524__mlgmfinter2         | foreign table | postgres
 public | osusr_524__mlgmfinterf         | foreign table | postgres
 public | osusr_524__mlgmfletter         | foreign table | postgres
 public | osusr_524__mlgmfnumeri         | foreign table | postgres
 public | osusr_524__mlgmfoverri         | foreign table | postgres
 public | osusr_524__mlgmfpartys         | foreign table | postgres
 public | osusr_524__mlgmfpartyt         | foreign table | postgres
 public | osusr_524__mlgmfpassfa         | foreign table | postgres
 public | osusr_524__mlgmfqualit         | foreign table | postgres
 public | osusr_524__mlgmfrepor1         | foreign table | postgres
 public | osusr_524__mlgmfreport         | foreign table | postgres
 public | osusr_524__mlgmfunderw         | foreign table | postgres
 public | osusr_524__mlinstaller         | foreign table | postgres
 public | osusr_524__mlinstaller_lda_dk  | foreign table | postgres
 public | osusr_524__mlinstaller_lde_de  | foreign table | postgres
 public | osusr_524__mlinstaller_len_gb  | foreign table | postgres
 public | osusr_524__mlinstaller_les     | foreign table | postgres
 public | osusr_524__mlinstaller_lfi_fi  | foreign table | postgres
 public | osusr_524__mlinstaller_lfr     | foreign table | postgres
 public | osusr_524__mlinstaller_lka_ge  | foreign table | postgres
 public | osusr_524__mlinstaller_lnb_no  | foreign table | postgres
 public | osusr_524__mlinstaller_lpl_pl  | foreign table | postgres
 public | osusr_524__mlinstaller_lro_ro  | foreign table | postgres
 public | osusr_524__mlinstaller_lru_ru  | foreign table | postgres
 public | osusr_524__mlinstaller_lsv_fi  | foreign table | postgres
 public | osusr_524__mlinstaller_lsv_se  | foreign table | postgres
 public | osusr_524__mlinstaller_lzh_cn  | foreign table | postgres
 public | osusr_524__mloffertype         | foreign table | postgres
 public | osusr_524__mloffertype_lda_dk  | foreign table | postgres
 public | osusr_524__mloffertype_lde_de  | foreign table | postgres
 public | osusr_524__mloffertype_len_gb  | foreign table | postgres
 public | osusr_524__mloffertype_les     | foreign table | postgres
 public | osusr_524__mloffertype_lfi_fi  | foreign table | postgres
 public | osusr_524__mloffertype_lfr     | foreign table | postgres
 public | osusr_524__mloffertype_lka_ge  | foreign table | postgres
 public | osusr_524__mloffertype_lnb_no  | foreign table | postgres
 public | osusr_524__mloffertype_lpl_pl  | foreign table | postgres
 public | osusr_524__mloffertype_lro_ro  | foreign table | postgres
 public | osusr_524__mloffertype_lru_ru  | foreign table | postgres
 public | osusr_524__mloffertype_lsv_fi  | foreign table | postgres
 public | osusr_524__mloffertype_lsv_se  | foreign table | postgres
 public | osusr_524__mloffertype_lzh_cn  | foreign table | postgres
 public | osusr_524__mlownership         | foreign table | postgres
 public | osusr_524__mlownership_lda_dk  | foreign table | postgres
 public | osusr_524__mlownership_lde_de  | foreign table | postgres
 public | osusr_524__mlownership_len_gb  | foreign table | postgres
 public | osusr_524__mlownership_les     | foreign table | postgres
 public | osusr_524__mlownership_lfi_fi  | foreign table | postgres
 public | osusr_524__mlownership_lfr     | foreign table | postgres
 public | osusr_524__mlownership_lka_ge  | foreign table | postgres
 public | osusr_524__mlownership_lnb_no  | foreign table | postgres
 public | osusr_524__mlownership_lpl_pl  | foreign table | postgres
 public | osusr_524__mlownership_lro_ro  | foreign table | postgres
 public | osusr_524__mlownership_lru_ru  | foreign table | postgres
 public | osusr_524__mlownership_lsv_fi  | foreign table | postgres
 public | osusr_524__mlownership_lsv_se  | foreign table | postgres
 public | osusr_524__mlownership_lzh_cn  | foreign table | postgres
 public | osusr_524__mlpriorbusi         | foreign table | postgres
 public | osusr_524__mlpriorbusi_lda_dk  | foreign table | postgres
 public | osusr_524__mlpriorbusi_lde_de  | foreign table | postgres
 public | osusr_524__mlpriorbusi_len_gb  | foreign table | postgres
 public | osusr_524__mlpriorbusi_les     | foreign table | postgres
 public | osusr_524__mlpriorbusi_lfi_fi  | foreign table | postgres
 public | osusr_524__mlpriorbusi_lfr     | foreign table | postgres
 public | osusr_524__mlpriorbusi_lka_ge  | foreign table | postgres
 public | osusr_524__mlpriorbusi_lnb_no  | foreign table | postgres
 public | osusr_524__mlpriorbusi_lpl_pl  | foreign table | postgres
 public | osusr_524__mlpriorbusi_lro_ro  | foreign table | postgres
 public | osusr_524__mlpriorbusi_lru_ru  | foreign table | postgres
 public | osusr_524__mlpriorbusi_lsv_fi  | foreign table | postgres
 public | osusr_524__mlpriorbusi_lsv_se  | foreign table | postgres
 public | osusr_524__mlpriorbusi_lzh_cn  | foreign table | postgres
 public | osusr_524__mlpriormana         | foreign table | postgres
 public | osusr_524__mlpriormana_lda_dk  | foreign table | postgres
 public | osusr_524__mlpriormana_lde_de  | foreign table | postgres
 public | osusr_524__mlpriormana_len_gb  | foreign table | postgres
 public | osusr_524__mlpriormana_les     | foreign table | postgres
 public | osusr_524__mlpriormana_lfi_fi  | foreign table | postgres
 public | osusr_524__mlpriormana_lfr     | foreign table | postgres
 public | osusr_524__mlpriormana_lka_ge  | foreign table | postgres
 public | osusr_524__mlpriormana_lnb_no  | foreign table | postgres
 public | osusr_524__mlpriormana_lpl_pl  | foreign table | postgres
 public | osusr_524__mlpriormana_lro_ro  | foreign table | postgres
 public | osusr_524__mlpriormana_lru_ru  | foreign table | postgres
 public | osusr_524__mlpriormana_lsv_fi  | foreign table | postgres
 public | osusr_524__mlpriormana_lsv_se  | foreign table | postgres
 public | osusr_524__mlpriormana_lzh_cn  | foreign table | postgres
 public | osusr_524__mlprocessva         | foreign table | postgres
 public | osusr_524__mlproductpa         | foreign table | postgres
 public | osusr_524__mlproductpa_lda_dk  | foreign table | postgres
 public | osusr_524__mlproductpa_lde_de  | foreign table | postgres
 public | osusr_524__mlproductpa_len_gb  | foreign table | postgres
 public | osusr_524__mlproductpa_les     | foreign table | postgres
 public | osusr_524__mlproductpa_lfi_fi  | foreign table | postgres
 public | osusr_524__mlproductpa_lfr     | foreign table | postgres
 public | osusr_524__mlproductpa_lka_ge  | foreign table | postgres
 public | osusr_524__mlproductpa_lnb_no  | foreign table | postgres
 public | osusr_524__mlproductpa_lpl_pl  | foreign table | postgres
 public | osusr_524__mlproductpa_lro_ro  | foreign table | postgres
 public | osusr_524__mlproductpa_lru_ru  | foreign table | postgres
 public | osusr_524__mlproductpa_lsv_fi  | foreign table | postgres
 public | osusr_524__mlproductpa_lsv_se  | foreign table | postgres
 public | osusr_524__mlproductpa_lzh_cn  | foreign table | postgres
 public | osusr_524__mlproductra         | foreign table | postgres
 public | osusr_524__mlproductra_lda_dk  | foreign table | postgres
 public | osusr_524__mlproductra_lde_de  | foreign table | postgres
 public | osusr_524__mlproductra_len_gb  | foreign table | postgres
 public | osusr_524__mlproductra_les     | foreign table | postgres
 public | osusr_524__mlproductra_lfi_fi  | foreign table | postgres
 public | osusr_524__mlproductra_lfr     | foreign table | postgres
 public | osusr_524__mlproductra_lka_ge  | foreign table | postgres
 public | osusr_524__mlproductra_lnb_no  | foreign table | postgres
 public | osusr_524__mlproductra_lpl_pl  | foreign table | postgres
 public | osusr_524__mlproductra_lro_ro  | foreign table | postgres
 public | osusr_524__mlproductra_lru_ru  | foreign table | postgres
 public | osusr_524__mlproductra_lsv_fi  | foreign table | postgres
 public | osusr_524__mlproductra_lsv_se  | foreign table | postgres
 public | osusr_524__mlproductra_lzh_cn  | foreign table | postgres
 public | osusr_524__mlresidence         | foreign table | postgres
 public | osusr_524__mlresidence_lda_dk  | foreign table | postgres
 public | osusr_524__mlresidence_lde_de  | foreign table | postgres
 public | osusr_524__mlresidence_len_gb  | foreign table | postgres
 public | osusr_524__mlresidence_les     | foreign table | postgres
 public | osusr_524__mlresidence_lfi_fi  | foreign table | postgres
 public | osusr_524__mlresidence_lfr     | foreign table | postgres
 public | osusr_524__mlresidence_lka_ge  | foreign table | postgres
 public | osusr_524__mlresidence_lnb_no  | foreign table | postgres
 public | osusr_524__mlresidence_lpl_pl  | foreign table | postgres
 public | osusr_524__mlresidence_lro_ro  | foreign table | postgres
 public | osusr_524__mlresidence_lru_ru  | foreign table | postgres
 public | osusr_524__mlresidence_lsv_fi  | foreign table | postgres
 public | osusr_524__mlresidence_lsv_se  | foreign table | postgres
 public | osusr_524__mlresidence_lzh_cn  | foreign table | postgres
 public | osusr_524__mlsberrorha         | foreign table | postgres
 public | osusr_524__mlsberrorha_lda_dk  | foreign table | postgres
 public | osusr_524__mlsberrorha_lde_de  | foreign table | postgres
 public | osusr_524__mlsberrorha_len_gb  | foreign table | postgres
 public | osusr_524__mlsberrorha_les     | foreign table | postgres
 public | osusr_524__mlsberrorha_lfi_fi  | foreign table | postgres
 public | osusr_524__mlsberrorha_lfr     | foreign table | postgres
 public | osusr_524__mlsberrorha_lka_ge  | foreign table | postgres
 public | osusr_524__mlsberrorha_lnb_no  | foreign table | postgres
 public | osusr_524__mlsberrorha_lpl_pl  | foreign table | postgres
 public | osusr_524__mlsberrorha_lro_ro  | foreign table | postgres
 public | osusr_524__mlsberrorha_lru_ru  | foreign table | postgres
 public | osusr_524__mlsberrorha_lsv_fi  | foreign table | postgres
 public | osusr_524__mlsberrorha_lsv_se  | foreign table | postgres
 public | osusr_524__mlsberrorha_lzh_cn  | foreign table | postgres
 public | osusr_524__mltradecred         | foreign table | postgres
 public | osusr_524__mltradecred_lda_dk  | foreign table | postgres
 public | osusr_524__mltradecred_lde_de  | foreign table | postgres
 public | osusr_524__mltradecred_len_gb  | foreign table | postgres
 public | osusr_524__mltradecred_les     | foreign table | postgres
 public | osusr_524__mltradecred_lfi_fi  | foreign table | postgres
 public | osusr_524__mltradecred_lfr     | foreign table | postgres
 public | osusr_524__mltradecred_lka_ge  | foreign table | postgres
 public | osusr_524__mltradecred_lnb_no  | foreign table | postgres
 public | osusr_524__mltradecred_lpl_pl  | foreign table | postgres
 public | osusr_524__mltradecred_lro_ro  | foreign table | postgres
 public | osusr_524__mltradecred_lru_ru  | foreign table | postgres
 public | osusr_524__mltradecred_lsv_fi  | foreign table | postgres
 public | osusr_524__mltradecred_lsv_se  | foreign table | postgres
 public | osusr_524__mltradecred_lzh_cn  | foreign table | postgres
 public | osusr_524__mlverificat         | foreign table | postgres
 public | osusr_524__mlverificat_lda_dk  | foreign table | postgres
 public | osusr_524__mlverificat_lde_de  | foreign table | postgres
 public | osusr_524__mlverificat_len_gb  | foreign table | postgres
 public | osusr_524__mlverificat_les     | foreign table | postgres
 public | osusr_524__mlverificat_lfi_fi  | foreign table | postgres
 public | osusr_524__mlverificat_lfr     | foreign table | postgres
 public | osusr_524__mlverificat_lka_ge  | foreign table | postgres
 public | osusr_524__mlverificat_lnb_no  | foreign table | postgres
 public | osusr_524__mlverificat_lpl_pl  | foreign table | postgres
 public | osusr_524__mlverificat_lro_ro  | foreign table | postgres
 public | osusr_524__mlverificat_lru_ru  | foreign table | postgres
 public | osusr_524__mlverificat_lsv_fi  | foreign table | postgres
 public | osusr_524__mlverificat_lsv_se  | foreign table | postgres
 public | osusr_524__mlverificat_lzh_cn  | foreign table | postgres
 public | osusr_524__mlweekdays          | foreign table | postgres
 public | osusr_524_applica1             | foreign table | postgres
 public | osusr_524_applica2             | foreign table | postgres
 public | osusr_524_applica3             | foreign table | postgres
 public | osusr_524_applica4             | foreign table | postgres
 public | osusr_524_applica5             | foreign table | postgres
 public | osusr_524_applica6             | foreign table | postgres
 public | osusr_524_applica7             | foreign table | postgres
 public | osusr_524_applica8             | foreign table | postgres
 public | osusr_524_applica9             | foreign table | postgres
 public | osusr_524_applicat             | foreign table | postgres
 public | osusr_524_approva1             | foreign table | postgres
 public | osusr_524_approval             | foreign table | postgres
 public | osusr_524_assets               | foreign table | postgres
 public | osusr_524_busines1             | foreign table | postgres
 public | osusr_524_busines2             | foreign table | postgres
 public | osusr_524_busines3             | foreign table | postgres
 public | osusr_524_busines4             | foreign table | postgres
 public | osusr_524_busines5             | foreign table | postgres
 public | osusr_524_business             | foreign table | postgres
 public | osusr_524_calendar             | foreign table | postgres
 public | osusr_524_cbparsed             | foreign table | postgres
 public | osusr_524_checkre1             | foreign table | postgres
 public | osusr_524_checkref             | foreign table | postgres
 public | osusr_524_collate1             | foreign table | postgres
 public | osusr_524_collater             | foreign table | postgres
 public | osusr_524_commerci             | foreign table | postgres
 public | osusr_524_cragrou1             | foreign table | postgres
 public | osusr_524_cragrou2             | foreign table | postgres
 public | osusr_524_cragroup             | foreign table | postgres
 public | osusr_524_custome1             | foreign table | postgres
 public | osusr_524_custome2             | foreign table | postgres
 public | osusr_524_customer             | foreign table | postgres
 public | osusr_524_decliner             | foreign table | postgres
 public | osusr_524_delinque             | foreign table | postgres
 public | osusr_524_dmdecisi             | foreign table | postgres
 public | osusr_524_dmreason             | foreign table | postgres
 public | osusr_524_employm1             | foreign table | postgres
 public | osusr_524_employme             | foreign table | postgres
 public | osusr_524_existin1             | foreign table | postgres
 public | osusr_524_existing             | foreign table | postgres
 public | osusr_524_genderty             | foreign table | postgres
 public | osusr_524_gmfaddr1             | foreign table | postgres
 public | osusr_524_gmfaddr2             | foreign table | postgres
 public | osusr_524_gmfaddr3             | foreign table | postgres
 public | osusr_524_gmfaddre             | foreign table | postgres
 public | osusr_524_gmfagree             | foreign table | postgres
 public | osusr_524_gmfallow             | foreign table | postgres
 public | osusr_524_gmfapp10             | foreign table | postgres
 public | osusr_524_gmfappl1             | foreign table | postgres
 public | osusr_524_gmfappl2             | foreign table | postgres
 public | osusr_524_gmfappl3             | foreign table | postgres
 public | osusr_524_gmfappl4             | foreign table | postgres
 public | osusr_524_gmfappl5             | foreign table | postgres
 public | osusr_524_gmfappl6             | foreign table | postgres
 public | osusr_524_gmfappl7             | foreign table | postgres
 public | osusr_524_gmfappl8             | foreign table | postgres
 public | osusr_524_gmfappl9             | foreign table | postgres
 public | osusr_524_gmfappli             | foreign table | postgres
 public | osusr_524_gmfasse1             | foreign table | postgres
 public | osusr_524_gmfasse2             | foreign table | postgres
 public | osusr_524_gmfasse3             | foreign table | postgres
 public | osusr_524_gmfasse4             | foreign table | postgres
 public | osusr_524_gmfasset             | foreign table | postgres
 public | osusr_524_gmfaudit             | foreign table | postgres
 public | osusr_524_gmfautho             | foreign table | postgres
 public | osusr_524_gmfautov             | foreign table | postgres
 public | osusr_524_gmfbankd             | foreign table | postgres
 public | osusr_524_gmfbure1             | foreign table | postgres
 public | osusr_524_gmfbure2             | foreign table | postgres
 public | osusr_524_gmfbure3             | foreign table | postgres
 public | osusr_524_gmfbure4             | foreign table | postgres
 public | osusr_524_gmfbure5             | foreign table | postgres
 public | osusr_524_gmfbure6             | foreign table | postgres
 public | osusr_524_gmfburea             | foreign table | postgres
 public | osusr_524_gmfbus10             | foreign table | postgres
 public | osusr_524_gmfbus11             | foreign table | postgres
 public | osusr_524_gmfbusi1             | foreign table | postgres
 public | osusr_524_gmfbusi2             | foreign table | postgres
 public | osusr_524_gmfbusi3             | foreign table | postgres
 public | osusr_524_gmfbusi4             | foreign table | postgres
 public | osusr_524_gmfbusi5             | foreign table | postgres
 public | osusr_524_gmfbusi6             | foreign table | postgres
 public | osusr_524_gmfbusi7             | foreign table | postgres
 public | osusr_524_gmfbusi8             | foreign table | postgres
 public | osusr_524_gmfbusi9             | foreign table | postgres
 public | osusr_524_gmfbusin             | foreign table | postgres
 public | osusr_524_gmfcoap1             | foreign table | postgres
 public | osusr_524_gmfcoap2             | foreign table | postgres
 public | osusr_524_gmfcoap3             | foreign table | postgres
 public | osusr_524_gmfcoapp             | foreign table | postgres
 public | osusr_524_gmfcomme             | foreign table | postgres
 public | osusr_524_gmfcomp1             | foreign table | postgres
 public | osusr_524_gmfcomp2             | foreign table | postgres
 public | osusr_524_gmfcompa             | foreign table | postgres
 public | osusr_524_gmfcompl             | foreign table | postgres
 public | osusr_524_gmfcond1             | foreign table | postgres
 public | osusr_524_gmfcond2             | foreign table | postgres
 public | osusr_524_gmfcondi             | foreign table | postgres
 public | osusr_524_gmfconsu             | foreign table | postgres
 public | osusr_524_gmfcrare             | foreign table | postgres
 public | osusr_524_gmfcred1             | foreign table | postgres
 public | osusr_524_gmfcredi             | foreign table | postgres
 public | osusr_524_gmfcrifp             | foreign table | postgres
 public | osusr_524_gmfcurre             | foreign table | postgres
 public | osusr_524_gmfdeal1             | foreign table | postgres
 public | osusr_524_gmfdeal2             | foreign table | postgres
 public | osusr_524_gmfdeal3             | foreign table | postgres
 public | osusr_524_gmfdeal4             | foreign table | postgres
 public | osusr_524_gmfdeal5             | foreign table | postgres
 public | osusr_524_gmfdeale             | foreign table | postgres
 public | osusr_524_gmfdeci1             | foreign table | postgres
 public | osusr_524_gmfdeci2             | foreign table | postgres
 public | osusr_524_gmfdeci3             | foreign table | postgres
 public | osusr_524_gmfdecis             | foreign table | postgres
 public | osusr_524_gmfdefau             | foreign table | postgres
 public | osusr_524_gmfdmreq             | foreign table | postgres
 public | osusr_524_gmfdmres             | foreign table | postgres
 public | osusr_524_gmfdocu1             | foreign table | postgres
 public | osusr_524_gmfdocu2             | foreign table | postgres
 public | osusr_524_gmfdocu3             | foreign table | postgres
 public | osusr_524_gmfdocu4             | foreign table | postgres
 public | osusr_524_gmfdocu5             | foreign table | postgres
 public | osusr_524_gmfdocu6             | foreign table | postgres
 public | osusr_524_gmfdocu7             | foreign table | postgres
 public | osusr_524_gmfdocu8             | foreign table | postgres
 public | osusr_524_gmfdocum             | foreign table | postgres
 public | osusr_524_gmfempl1             | foreign table | postgres
 public | osusr_524_gmfempl2             | foreign table | postgres
 public | osusr_524_gmfempl3             | foreign table | postgres
 public | osusr_524_gmfemplo             | foreign table | postgres
 public | osusr_524_gmfexpe1             | foreign table | postgres
 public | osusr_524_gmfexpe2             | foreign table | postgres
 public | osusr_524_gmfexpe3             | foreign table | postgres
 public | osusr_524_gmfexpe4             | foreign table | postgres
 public | osusr_524_gmfexper             | foreign table | postgres
 public | osusr_524_gmffina1             | foreign table | postgres
 public | osusr_524_gmffina2             | foreign table | postgres
 public | osusr_524_gmffina3             | foreign table | postgres
 public | osusr_524_gmffinan             | foreign table | postgres
 public | osusr_524_gmffrau1             | foreign table | postgres
 public | osusr_524_gmffrau2             | foreign table | postgres
 public | osusr_524_gmffraud             | foreign table | postgres
 public | osusr_524_gmffutur             | foreign table | postgres
 public | osusr_524_gmfgend1             | foreign table | postgres
 public | osusr_524_gmfgende             | foreign table | postgres
 public | osusr_524_gmfholid             | foreign table | postgres
 public | osusr_524_gmfinte1             | foreign table | postgres
 public | osusr_524_gmfinte2             | foreign table | postgres
 public | osusr_524_gmfinte3             | foreign table | postgres
 public | osusr_524_gmfinter             | foreign table | postgres
 public | osusr_524_gmfleasi             | foreign table | postgres
 public | osusr_524_gmflette             | foreign table | postgres
 public | osusr_524_gmfmanu1             | foreign table | postgres
 public | osusr_524_gmfmanua             | foreign table | postgres
 public | osusr_524_gmfmarit             | foreign table | postgres
 public | osusr_524_gmfmatch             | foreign table | postgres
 public | osusr_524_gmfmessa             | foreign table | postgres
 public | osusr_524_gmfnati1             | foreign table | postgres
 public | osusr_524_gmfnatio             | foreign table | postgres
 public | osusr_524_gmfnotes             | foreign table | postgres
 public | osusr_524_gmfnotet             | foreign table | postgres
 public | osusr_524_gmfnumer             | foreign table | postgres
 public | osusr_524_gmfoffer             | foreign table | postgres
 public | osusr_524_gmfonof1             | foreign table | postgres
 public | osusr_524_gmfonoff             | foreign table | postgres
 public | osusr_524_gmfoverr             | foreign table | postgres
 public | osusr_524_gmfpart1             | foreign table | postgres
 public | osusr_524_gmfparty             | foreign table | postgres
 public | osusr_524_gmfpassf             | foreign table | postgres
 public | osusr_524_gmfpaym1             | foreign table | postgres
 public | osusr_524_gmfpayme             | foreign table | postgres
 public | osusr_524_gmfpoten             | foreign table | postgres
 public | osusr_524_gmfprevi             | foreign table | postgres
 public | osusr_524_gmfprof1             | foreign table | postgres
 public | osusr_524_gmfprof2             | foreign table | postgres
 public | osusr_524_gmfprof3             | foreign table | postgres
 public | osusr_524_gmfprof4             | foreign table | postgres
 public | osusr_524_gmfprof5             | foreign table | postgres
 public | osusr_524_gmfprofe             | foreign table | postgres
 public | osusr_524_gmfprov1             | foreign table | postgres
 public | osusr_524_gmfprovi             | foreign table | postgres
 public | osusr_524_gmfpurch             | foreign table | postgres
 public | osusr_524_gmfqual1             | foreign table | postgres
 public | osusr_524_gmfqual2             | foreign table | postgres
 public | osusr_524_gmfquali             | foreign table | postgres
 public | osusr_524_gmfqueue             | foreign table | postgres
 public | osusr_524_gmfreas1             | foreign table | postgres
 public | osusr_524_gmfreas2             | foreign table | postgres
 public | osusr_524_gmfreas3             | foreign table | postgres
 public | osusr_524_gmfreas4             | foreign table | postgres
 public | osusr_524_gmfreaso             | foreign table | postgres
 public | osusr_524_gmfrejec             | foreign table | postgres
 public | osusr_524_gmfrepo1             | foreign table | postgres
 public | osusr_524_gmfrepo2             | foreign table | postgres
 public | osusr_524_gmfrepo3             | foreign table | postgres
 public | osusr_524_gmfrepo4             | foreign table | postgres
 public | osusr_524_gmfrepo5             | foreign table | postgres
 public | osusr_524_gmfrepor             | foreign table | postgres
 public | osusr_524_gmfresc1             | foreign table | postgres
 public | osusr_524_gmfresc2             | foreign table | postgres
 public | osusr_524_gmfresco             | foreign table | postgres
 public | osusr_524_gmfresi1             | foreign table | postgres
 public | osusr_524_gmfresid             | foreign table | postgres
 public | osusr_524_gmfsalut             | foreign table | postgres
 public | osusr_524_gmfservi             | foreign table | postgres
 public | osusr_524_gmfstree             | foreign table | postgres
 public | osusr_524_gmftempc             | foreign table | postgres
 public | osusr_524_gmfunde1             | foreign table | postgres
 public | osusr_524_gmfunder             | foreign table | postgres
 public | osusr_524_gmfuserd             | foreign table | postgres
 public | osusr_524_gmfvehi1             | foreign table | postgres
 public | osusr_524_gmfvehi2             | foreign table | postgres
 public | osusr_524_gmfvehi3             | foreign table | postgres
 public | osusr_524_gmfvehi4             | foreign table | postgres
 public | osusr_524_gmfvehic             | foreign table | postgres
 public | osusr_524_gmfveri1             | foreign table | postgres
 public | osusr_524_gmfverif             | foreign table | postgres
 public | osusr_524_gmfyesn1             | foreign table | postgres
 public | osusr_524_gmfyesno             | foreign table | postgres
 public | osusr_524_incomeex             | foreign table | postgres
 public | osusr_524_incomest             | foreign table | postgres
 public | osusr_524_installe             | foreign table | postgres
 public | osusr_524_liabilit             | foreign table | postgres
 public | osusr_524_offertyp             | foreign table | postgres
 public | osusr_524_organiza             | foreign table | postgres
 public | osusr_524_overrid1             | foreign table | postgres
 public | osusr_524_override             | foreign table | postgres
 public | osusr_524_ownershi             | foreign table | postgres
 public | osusr_524_personap             | foreign table | postgres
 public | osusr_524_priorbus             | foreign table | postgres
 public | osusr_524_priorman             | foreign table | postgres
 public | osusr_524_process1             | foreign table | postgres
 public | osusr_524_process2             | foreign table | postgres
 public | osusr_524_process_             | foreign table | postgres
 public | osusr_524_processi             | foreign table | postgres
 public | osusr_524_processv             | foreign table | postgres
 public | osusr_524_product1             | foreign table | postgres
 public | osusr_524_productf             | foreign table | postgres
 public | osusr_524_productp             | foreign table | postgres
 public | osusr_524_productr             | foreign table | postgres
 public | osusr_524_queuedat             | foreign table | postgres
 public | osusr_524_queuesla             | foreign table | postgres
 public | osusr_524_residenc             | foreign table | postgres
 public | osusr_524_sberrorh             | foreign table | postgres
 public | osusr_524_sbscorem             | foreign table | postgres
 public | osusr_524_sbssscor             | foreign table | postgres
 public | osusr_524_sbsubscr             | foreign table | postgres
 public | osusr_524_smallbus             | foreign table | postgres
 public | osusr_524_tradecr1             | foreign table | postgres
 public | osusr_524_tradecre             | foreign table | postgres
 public | osusr_524_verifica             | foreign table | postgres
 public | osusr_524_verifyre             | foreign table | postgres
 public | osusr_524_weekdays             | foreign table | postgres
 public | osusr_524_withdra1             | foreign table | postgres
 public | osusr_524_withdraw             | foreign table | postgres
 public | osusr_565_chartlan             | foreign table | postgres
 public | osusr_565_chartthe             | foreign table | postgres
 public | osusr_565_charttyp             | foreign table | postgres
 public | osusr_565_chartzoo             | foreign table | postgres
 public | osusr_5x9_defaults             | foreign table | postgres
 public | osusr_5x9_installe             | foreign table | postgres
 public | osusr_5z9_iconname             | foreign table | postgres
 public | osusr_5z9_iconsize             | foreign table | postgres
 public | osusr_5z9_messaget             | foreign table | postgres
 public | osusr_5z9_recentit             | foreign table | postgres
 public | osusr_5z9_uploadca             | foreign table | postgres
 public | osusr_63c__mlmenuitem          | foreign table | postgres
 public | osusr_63c__mlmenusubit         | foreign table | postgres
 public | osusr_63c_menuitem             | foreign table | postgres
 public | osusr_63c_menusubi             | foreign table | postgres
 public | osusr_6cs_template             | foreign table | postgres
 public | osusr_6wd_authenti             | foreign table | postgres
 public | osusr_6wd_menuitem             | foreign table | postgres
 public | osusr_8m3_installe             | foreign table | postgres
 public | osusr_93p_customau             | foreign table | postgres
 public | osusr_93p_groupext             | foreign table | postgres
 public | osusr_93p_grouprol             | foreign table | postgres
 public | osusr_93p_groupuse             | foreign table | postgres
 public | osusr_93p_menuitem             | foreign table | postgres
 public | osusr_93p_timezone             | foreign table | postgres
 public | osusr_93p_userappl             | foreign table | postgres
 public | osusr_93p_userexte             | foreign table | postgres
 public | osusr_93p_userrole             | foreign table | postgres
 public | osusr_9y9__mlbaseratet         | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lda_dk  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lde_de  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_len_gb  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_les     | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lfi_fi  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lfr     | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lka_ge  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lnb_no  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lpl_pl  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lro_ro  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lru_ru  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lsv_fi  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lsv_se  | foreign table | postgres
 public | osusr_9y9__mlbaseratet_lzh_cn  | foreign table | postgres
 public | osusr_9y9__mlcoapplica         | foreign table | postgres
 public | osusr_9y9__mlcoapplica_lda_dk  | foreign table | postgres
 public | osusr_9y9__mlcoapplica_lde_de  | foreign table | postgres
 public | osusr_9y9__mlcoapplica_len_gb  | foreign table | postgres
 public | osusr_9y9__mlcoapplica_les     | foreign table | postgres
 public | osusr_9y9__mlcoapplica_lfi_fi  | foreign table | postgres
 public | osusr_9y9__mlcoapplica_lfr     | foreign table | postgres
 public | osusr_9y9__mlcoapplica_lka_ge  | foreign table | postgres
